"order_id","order_date","ship_date","region","city","category","subcategory","customer_segment","order_status","payment_method","units_sold","sales_amount","discount_pct","profit","sales_rep","promo_code"
"ORD01066","2024-10-25","2024-11-01","West","Andijan","Groceries","Phones","Home Office","Shipped","Cash","4","1558.69","0.18","257.04","Aziza Sobirova","LOYAL20"
"ORD01067","2023-03-14","2023-03-21","North","Samarkand","Office Supplies","Paper","Home Office","Shipped","Card","20","5,496.21","0.03","1242.01","Anvar Karimov","WEEKEND5"
"ORD01068","2023-05-30","2023-06-05","Central","Andijan","Office Supplies","Laptops","Corporate","Shipped","Online Wallet","11","1,268.98","0.15","221.37","Bekzod Umarov",
"ORD01069","2023-11-24","2023-12-02","South","Tashkent","Furniture","Tables","Small Business","Processing","Transfer","2","19.03","0.03","4.67","Aziza Sobirova","SPRING10"
"ORD01070","2023-02-27","2023-03-03","Central","Tashkent","Clothing","Storage","Consumer","Delivered","Card","12","2,204.02","0.23","569.7","Bekzod Umarov",
"ORD01071","2023-10-03","2023-10-05","South","Samarkand","Clothing","Jackets","Small Business","Processing","Card","12","$3,086.81","0.23","734.27","Aziza Sobirova","FLASH15"
"ORD01072","2024-09-25","2024-09-28","Central","Bukhara","Clothing","Phones","Home Office","Returned","Card","1","219.70","0.17","18.13","Anvar Karimov",
"ORD01073","2024-02-02","2024-02-03","North","Nukus","Groceries","Paper","Small Business","Shipped","Transfer","9"," 2,857.08 ","0.09","610.28","Nilufar Ismailova",
"ORD01074","2023-06-13","2023-06-20","South","Fergana","Electronics","Tables","Corporate","Returned","Transfer","15","1,557.81","0.05","411.23","Aziza Sobirova","LOYAL20"
"ORD01075","2024-12-14","2024-12-16","South","Andijan","Electronics","Chairs","Home Office","Shipped","Cash","4","1,973.58","0.01","559.95","Anvar Karimov",
"ORD01076","2024-07-04","2024-07-07","South","Nukus","Clothing","Chairs","Corporate","Shipped","Cash","13","4,696.14","0.22","1149.63","Anvar Karimov",
"ORD01077","2024-10-05","2024-10-10","North","Namangan","Clothing","Phones","Small Business","Shipped","Cash","12","1,367.36","0.11","292.39","Anvar Karimov",
"ORD01078","2024-02-09","2024-02-16","South","Namangan","Groceries","Tables","Home Office","Shipped","Cash","15","1,227.07","0.23","138.76","Bekzod Umarov","FLASH15"
"ORD01079","2024-05-16","2024-05-24","Central","Tashkent","Groceries","Paper","Home Office","Processing","Transfer","12","1,538.41","0.09","128.67","Bekzod Umarov",
"ORD01080","2023-12-30","2024-01-06","West","Tashkent","Electronics","Tables","Home Office","Returned","Online Wallet","22","2,466.16",,"406.98","Aziza Sobirova","FLASH15"
"ORD01081","2023-08-12","2023-08-19","Central","Samarkand","Groceries","Jackets","Home Office","Processing","Online Wallet","20","696.34","0.11","204.6",,"LOYAL20"
"ORD01082","2023-11-28","2023-12-03","East","Tashkent","Furniture","Snacks","Small Business","Returned","Cash","23","8,146.55","0.05","2206.16","Aziza Sobirova","FLASH15"
"ORD01083","2023-04-04","2023-04-05","Central","Namangan","Furniture","Storage","Home Office","Processing","Card","15","5,323.39","0.25","1250.11","Bekzod Umarov",
"ORD01084","2024-05-28","2024-06-04","North","Tashkent","Furniture","Storage","Small Business","Processing","Transfer","5","1,655.72","0.08","463.33","Aziza Sobirova","LOYAL20"
"ORD01085","2023-03-03","2023-03-07","North","Tashkent","Clothing","Tables","Corporate","Delivered","Transfer","17","6,578.37","0.11","1418.23","Bekzod Umarov",
"ORD01086","2023-07-09","2023-07-12","West","Namangan","Electronics","Storage","Consumer","Returned","Card","11","1,199.38","0.19","137.11","Nilufar Ismailova","WEEKEND5"
"ORD01087","2025-02-09","2025-02-12","Central","Bukhara","Furniture","Paper","Corporate","Returned","Cash","24","8,888.44","0.22","1032.44","Nilufar Ismailova",
"ORD01088","2024-12-02","2024-12-06","South","Bukhara","Clothing","Paper","Corporate","Returned","Cash","10","$3,520.94","0.17","705.15","Nilufar Ismailova","WEEKEND5"
"ORD01089","2024-07-09","2024-07-17","North","Namangan","Clothing","Snacks","Corporate","Returned","Card","2","642.73","0.18","64.98","Nilufar Ismailova","WEEKEND5"
"ORD01090","2023-11-06","2023-11-10","East","Bukhara","Furniture","Tables","Home Office","Delivered","Card","19","3,398.78","0.01","731.38","Aziza Sobirova",
"ORD01091","2023-11-11","2023-11-15","West","Andijan","Furniture","Laptops","Small Business","Returned","Transfer","13","5,281.57","0.16","1001.76","Dilshod Aliyev","LOYAL20"
"ORD01092","2024-06-06","2024-06-08","North","Samarkand","Clothing",,"Consumer","Processing","Transfer","11","2,877.85","0.23","795.11","Anvar Karimov","SPRING10"
"ORD01093","2023-02-13","2023-02-14","South","Samarkand","Furniture","Laptops","Home Office","Returned","Cash","2","344.94","0","87.76","Aziza Sobirova","WEEKEND5"
"ORD01094","2024-07-25","2024-08-02","West","Bukhara","Groceries","Tables","Corporate","Shipped","Transfer","25","9,029.56","0.24","1782.76","Malika Rakhimova","LOYAL20"
"ORD01095","2024-12-19","2024-12-27","Central","Samarkand","Furniture","Jackets","Corporate","Returned","Card","11","935.19","0.18","232.31","Nilufar Ismailova","WEEKEND5"
"ORD01096","2025-01-15","2025-01-20","East","Fergana","Electronics","Jackets","Corporate","Processing","Cash","15","3,804.08","0.25","463.09","Bekzod Umarov",
"ORD01097","2023-12-25","2024-01-01","East","Bukhara","Clothing","Snacks","Small Business","Returned","Transfer","2","655.08","0.22","152.61","Malika Rakhimova","FLASH15"
"ORD01098","2024-06-10","2024-06-14","West","Nukus","Furniture","Paper","Corporate","Delivered","Cash","14",,"0.17","569.26","Aziza Sobirova","WEEKEND5"
"ORD01099","2023-04-01","2023-04-05","Central","Bukhara","Electronics","Jackets","Corporate","Shipped","Transfer","14","5,176.55","0.04","968.84","Malika Rakhimova","SPRING10"
"ORD01100","2023-12-03","2023-12-11","North","Tashkent","Clothing","Laptops","Home Office","Returned","Online Wallet","14","2,487.79","0.22","207.73","Aziza Sobirova",
"ORD01101","2024-03-22","2024-03-25","South","Nukus","Electronics","Chairs","Small Business","Delivered","Transfer","16","4,753.69","0.09","847.32","Bekzod Umarov","WEEKEND5"
"ORD01102","2024-02-04","2024-02-05","East","Fergana","Groceries","Chairs","Small Business","Shipped","Transfer","21"," 1,041.69 ","0.21","163.61","Nilufar Ismailova","LOYAL20"
"ORD01103","2024-07-09","2024-07-17","West","Tashkent","Clothing","Tables","Consumer","Delivered","Cash","22","5,428.72","0","615.82","Malika Rakhimova","SPRING10"
"ORD01104","2025-02-04","2025-02-09","Central","Fergana","Groceries","Chairs","Small Business","Shipped","Online Wallet","7","2,359.00","0.09","511.09",,"LOYAL20"
"ORD01105","2023-03-02","2023-03-08","North","Tashkent","Groceries","Chairs","Small Business","Returned","Online Wallet","1","$309.92","0.13","85.86","Dilshod Aliyev",
"ORD01106","2023-08-04","2023-08-06","North","Nukus","Office Supplies","Laptops","Home Office","Delivered","Card","17","6,613.01","0.07","1112.4","Malika Rakhimova","SPRING10"
"ORD01107","2024-08-17","2024-08-24","North","Fergana","Groceries","Phones","Small Business","Processing","Cash","18","3928.58","0.15","793.19","Aziza Sobirova",
"ORD01108","2024-05-25","2024-06-02","West","Tashkent","Electronics","Storage","Small Business","Returned","Transfer","8","136.26","0.23","35.76","Bekzod Umarov","FLASH15"
"ORD01109","2024-06-14","2024-06-22","South","Andijan","Clothing","Phones","Consumer","Shipped","Online Wallet","21","7,593.45","0.1","713.48","Bekzod Umarov","LOYAL20"
"ORD01110","2024-11-24","2024-11-29","Central","Samarkand","Furniture","Chairs","Consumer","Processing","Transfer","8","3,960.44","0.05","970.22","Aziza Sobirova",
"ORD01111","2024-08-27","2024-08-31","West","Fergana","Electronics","Snacks","Corporate","Shipped","Cash","24","10,082.56","0.11","2603.46","Nilufar Ismailova","FLASH15"
"ORD01112","2023-11-26","2023-12-03","East","Andijan","Groceries","Phones","Home Office","Returned","Cash","10","3,222.34","0.02","530.56","Aziza Sobirova","LOYAL20"
"ORD01113","2023-09-08","2023-09-14","East","Tashkent","Furniture","Tables","Consumer","Returned","Card","25","3,138.81","0.08","765.69","Aziza Sobirova","FLASH15"
"ORD01114","2023-08-04","2023-08-08","South","Tashkent","Office Supplies","Chairs","Corporate","Returned","Cash","6","1,710.96","0.19","228.76","Nilufar Ismailova","FLASH15"
"ORD01115","2023-01-03","2023-01-06","East","Samarkand","Groceries","Storage","Small Business","Processing","Card","5","2,076.14","0.03","510.68","Nilufar Ismailova",
"ORD01116","2024-02-23","2024-02-26","East","Fergana","Groceries","Chairs","Small Business","Processing","Transfer","1","349.13","0.19","48.06","Anvar Karimov","SPRING10"
"ORD01117","2024-10-10","2024-10-12","West","Bukhara","Office Supplies","Phones","Small Business","Shipped","Transfer","6","1,468.80","0.17","404.52","Bekzod Umarov",
"ORD01118","2024-03-21","2024-03-23","Central","Andijan","Electronics","Snacks","Corporate","Shipped","Cash","2","477.03","0.17","134.54","Bekzod Umarov","WEEKEND5"
"ORD01119","2023-04-06","2023-04-14","East","Namangan","Furniture","Phones","Small Business","Delivered","Transfer","5","1,501.41","0.03","365.34","Bekzod Umarov",
"ORD01120","2025-02-10","2025-02-18","East","Nukus","Furniture","Phones","Small Business","Processing","Card","2","863.23","0.14","202.07","Anvar Karimov","WEEKEND5"
"ORD01121","2023-11-23","2023-11-26","North","Tashkent","Groceries","Phones","Consumer","Processing","Online Wallet","16","1,705.21","0.23","437.5","Aziza Sobirova",
"ORD01122","2024-11-19","2024-11-22","East","Andijan","Electronics","Snacks","Home Office","Returned","Online Wallet","19","$1,048.76","0.11","191.37","Dilshod Aliyev","WEEKEND5"
"ORD01123","2023-02-04","2023-02-07","East","Bukhara","Clothing","Chairs","Small Business","Returned","Cash","12","267.65","0.15","53.62","Nilufar Ismailova","LOYAL20"
"ORD01124","2023-01-27","2023-02-03","Central","Tashkent","Groceries","Laptops","Consumer","Returned","Transfer","12","2,959.08","0.06","620.56","Bekzod Umarov","LOYAL20"
"ORD01125","2024-10-06","2024-10-09","South","Fergana","Clothing","Paper","Corporate","Returned","Online Wallet","15","3,140.33",,"806.08","Nilufar Ismailova",
"ORD01126","2024-02-27","2024-03-06","East","Bukhara","Furniture","Jackets","Consumer","Shipped","Online Wallet","15","4,724.97","0.11","1158.14","Malika Rakhimova",
"ORD01127","2024-06-18","2024-06-26","South","Tashkent","Groceries","Tables","Small Business","Delivered","Transfer","15","3,190.82","0.09","667.78",,"FLASH15"
"ORD01128","2024-04-23","2024-04-24","South","Fergana","Furniture","Tables","Corporate","Returned","Cash","3","136.32","0.06","13.28","Bekzod Umarov",
"ORD01129","2024-02-20","2024-02-24","East","Andijan","Office Supplies","Phones","Consumer","Returned","Online Wallet","13","1,716.84","0.16","352.54","Anvar Karimov",
"ORD01130","2024-07-10","2024-07-18","North","Namangan","Electronics","Jackets","Corporate","Delivered","Card","4","899.60","0","73.89","Bekzod Umarov","SPRING10"
"ORD01131","2024-06-06","2024-06-14","East","Bukhara","Office Supplies","Chairs","Consumer","Processing","Transfer","8"," 3,315.69 ","0.03","555.91","Anvar Karimov","SPRING10"
"ORD01132","2023-06-29","2023-07-03","West","Nukus","Groceries","Storage","Corporate","Processing","Cash","21","6,114.52","0.23","1013.17","Bekzod Umarov","WEEKEND5"
"ORD01133","2024-02-27","2024-02-29","East","Nukus","Clothing","Chairs","Consumer","Processing","Transfer","17","4,068.15","0.09","492.17","Malika Rakhimova","FLASH15"
"ORD01134","2023-11-25","2023-11-30","North","Andijan","Clothing","Tables","Small Business","Delivered","Transfer","16","7,533.60","0.07","2081.24","Bekzod Umarov","FLASH15"
"ORD01135","2024-06-24","2024-06-25","Central","Tashkent","Groceries","Storage","Home Office","Processing","Online Wallet","14","2,138.43","0.17","637.98","Dilshod Aliyev","FLASH15"
"ORD01136","2024-08-31","2024-09-02","North","Andijan","Office Supplies","Paper","Corporate","Processing","Online Wallet","19","8,004.48","0.14","1994.38","Bekzod Umarov","LOYAL20"
"ORD01137","2023-04-24","2023-05-02","North","Samarkand","Office Supplies","Laptops","Corporate","Processing","Online Wallet","4","284.70","0.13","25.99","Anvar Karimov",
"ORD01138","2023-10-29","2023-11-01","South","Namangan","Furniture","Storage","Home Office","Processing","Card","1","33.36","0.23","7.88","Nilufar Ismailova","LOYAL20"
"ORD01139","2023-09-10","2023-09-11","South","Fergana","Clothing","Tables","Home Office","Returned","Card","7","$897.68","0.18","208.53","Anvar Karimov","SPRING10"
"ORD01140","2023-07-16","2023-07-18","West","Fergana","Clothing","Tables","Small Business","Shipped","Online Wallet","11","3,755.65","0.24","365.78","Anvar Karimov",
"ORD01141","2024-01-04","2024-01-05","South","Namangan","Furniture","Storage","Consumer","Shipped","Card","7","564.36","0.13","94.58","Malika Rakhimova","WEEKEND5"
"ORD01142","2024-09-04","2024-09-05","North","Samarkand","Electronics","Paper","Home Office","Shipped","Cash","14","1,371.63","0.18","239.02","Aziza Sobirova",
"ORD01143","2023-09-14","2023-09-18","West","Tashkent","Office Supplies","Tables","Small Business","Processing","Card","17","298.18","0.07","68.78","Nilufar Ismailova",
"ORD01144","2024-05-02","2024-05-07","Central","Namangan","Office Supplies",,"Corporate","Returned","Card","11","3,150.05","0.24","811.05","Nilufar Ismailova",
"ORD01145","2023-02-07","2023-02-15","Central","Tashkent","Electronics","Jackets","Consumer","Returned","Online Wallet","2","431.20","0.15","86.63","Aziza Sobirova","FLASH15"
"ORD01146","2024-11-16","2024-11-17","Central","Namangan","Office Supplies","Phones","Corporate","Returned","Card","8","428.00","0.16","44.43","Aziza Sobirova",
"ORD01147","2024-12-18","2024-12-22","East","Namangan","Furniture","Snacks","Small Business","Processing","Cash","5","1,643.01","0.15","151.21","Malika Rakhimova",
"ORD01148","2024-10-24","2024-10-31","East","Tashkent","Furniture","Tables","Consumer","Shipped","Cash","3","888.45","0.16","114.67","Dilshod Aliyev","SPRING10"
"ORD01149","2024-08-06","2024-08-11","West","Samarkand","Clothing","Tables","Corporate","Shipped","Online Wallet","14","637.13","0.15","137.25","Bekzod Umarov",
"ORD01150","2024-04-15","2024-04-20","West","Andijan","Clothing","Tables","Corporate","Shipped","Online Wallet","12","4,283.02","0.06","932.82",,"LOYAL20"
"ORD01151","2024-08-15","2024-08-16","Central","Samarkand","Office Supplies","Paper","Consumer","Processing","Card","6","629.55","0.16","78.67","Nilufar Ismailova","WEEKEND5"
"ORD01152","2024-08-09","2024-08-14","Central","Fergana","Electronics","Snacks","Consumer","Delivered","Transfer","10","2,039.52","0.03","411.83","Dilshod Aliyev","WEEKEND5"
"ORD01153","2023-07-12","2023-07-19","South","Fergana","Electronics","Tables","Home Office","Shipped","Online Wallet","7","1,262.91","0.24","202.56","Dilshod Aliyev","WEEKEND5"
"ORD01154","2025-02-27","2025-03-04","Central","Andijan","Clothing","Storage","Small Business","Delivered","Card","15","4,969.05","0","1414.85","Bekzod Umarov",
"ORD01155","2023-05-18","2023-05-21","South","Fergana","Electronics","Storage","Corporate","Returned","Cash","24","4,957.44","0","629.68","Bekzod Umarov",
"ORD01156","2023-08-02","2023-08-10","East","Tashkent","Furniture","Paper","Corporate","Shipped","Cash","8","$3,681.36","0.12","711.61","Dilshod Aliyev","SPRING10"
"ORD01157","2023-04-08","2023-04-10","South","Andijan","Office Supplies","Storage","Home Office","Returned","Transfer","1","224.16","0.12","32.76","Bekzod Umarov",
"ORD01158","2023-05-18","2023-05-24","Central","Tashkent","Furniture","Phones","Home Office","Shipped","Transfer","21","3,196.49","0.17","892.08","Anvar Karimov","FLASH15"
"ORD01159","2025-01-01","2025-01-09","West","Fergana","Furniture","Chairs","Small Business","Shipped","Online Wallet","6",,"0.19","314.92","Anvar Karimov",
"ORD01160","2024-07-25","2024-08-01","East","Tashkent","Clothing","Chairs","Consumer","Delivered","Transfer","8"," 3,347.92 ","0.02","678.07","Dilshod Aliyev","FLASH15"
"ORD01161","2023-01-12","2023-01-19","East","Namangan","Clothing","Paper","Corporate","Returned","Transfer","10","3,609.04","0.01","777.17","Anvar Karimov","FLASH15"
"ORD01162","2023-11-25","2023-11-26","Central","Fergana","Electronics","Chairs","Corporate","Returned","Cash","1","195.39","0.09","54.22","Bekzod Umarov",
"ORD01163","2023-01-15","2023-01-16","North","Samarkand","Clothing","Paper","Consumer","Delivered","Cash","12","3,251.85","0.05","378.29","Dilshod Aliyev",
"ORD01164","2024-06-27","2024-07-05","North","Bukhara","Electronics","Laptops","Consumer","Returned","Cash","24","911.18","0.18","96.35","Dilshod Aliyev",
"ORD01165","2024-06-12","2024-06-14","East","Tashkent","Clothing","Jackets","Corporate","Returned","Card","21","3,938.62","0.07","659.28","Anvar Karimov","WEEKEND5"
"ORD01166","2024-06-22","2024-06-28","North","Bukhara","Electronics","Snacks","Small Business","Processing","Cash","8","1,466.19","0.13","287.84","Bekzod Umarov","SPRING10"
"ORD01167","2023-06-05","2023-06-12","South","Nukus","Electronics","Paper","Corporate","Returned","Card","18","3,323.92","0.15","280.99","Dilshod Aliyev","LOYAL20"
"ORD01168","2023-06-24","2023-06-26","West","Nukus","Clothing","Phones","Home Office","Returned","Online Wallet","5","2,082.48","0.04","354.43","Nilufar Ismailova","LOYAL20"
"ORD01169","2024-07-17","2024-07-18","South","Namangan","Office Supplies","Chairs","Corporate","Processing","Card","8","2,870.21","0.1","537.34","Anvar Karimov","WEEKEND5"
"ORD01170","2024-05-05","2024-05-06","East","Namangan","Office Supplies","Laptops","Home Office","Returned","Transfer","22","6,808.68",,"1562.79","Dilshod Aliyev",
"ORD01171","2023-06-15","2023-06-20","East","Samarkand","Electronics","Storage","Consumer","Processing","Transfer","2","661.75","0.14","89.82","Aziza Sobirova",
"ORD01172","2024-08-25","2024-08-30","Central","Samarkand","Groceries","Laptops","Consumer","Shipped","Online Wallet","21","7,030.24","0.11","1569.49","Nilufar Ismailova",
"ORD01173","2024-04-25","2024-04-29","East","Bukhara","Office Supplies","Phones","Consumer","Processing","Online Wallet","8","$2,036.07","0.24","462.03",,"WEEKEND5"
"ORD01174","2023-05-01","2023-05-08","North","Tashkent","Clothing","Paper","Consumer","Shipped","Cash","25","6,841.31","0.25","1997.46","Nilufar Ismailova","WEEKEND5"
"ORD01175","2024-11-03","2024-11-10","South","Tashkent","Groceries","Chairs","Consumer","Delivered","Card","7","819.18","0.09","164.02","Bekzod Umarov","LOYAL20"
"ORD01176","2024-12-21","2024-12-23","East","Tashkent","Electronics","Storage","Home Office","Shipped","Cash","13","2,561.18","0.16","409.31","Dilshod Aliyev","FLASH15"
"ORD01177","2023-05-31","2023-06-02","East","Andijan","Furniture","Tables","Small Business","Returned","Cash","12","1,579.62","0.04","198.04","Dilshod Aliyev","FLASH15"
"ORD01178","2024-09-12","2024-09-19","Central","Nukus","Furniture","Storage","Corporate","Processing","Cash","8","1,959.99","0.09","172.95","Malika Rakhimova","FLASH15"
"ORD01179","2023-03-17","2023-03-24","West","Nukus","Office Supplies","Chairs","Corporate","Processing","Card","17","8,539.95","0","732.31","Bekzod Umarov","FLASH15"
"ORD01180","2024-02-06","2024-02-08","North","Nukus","Clothing","Tables","Consumer","Delivered","Card","15","1,619.42","0.03","369.3","Malika Rakhimova","FLASH15"
"ORD01181","2024-01-05","2024-01-07","North","Bukhara","Office Supplies","Laptops","Consumer","Returned","Online Wallet","5","1,115.37","0.15","97.83","Malika Rakhimova",
"ORD01182","2023-10-02","2023-10-09","North","Tashkent","Furniture","Chairs","Small Business","Delivered","Transfer","6","1,659.83","0.11","228.82","Malika Rakhimova","FLASH15"
"ORD01183","2024-10-24","2024-10-29","East","Namangan","Electronics","Tables","Corporate","Returned","Card","18","6,336.62","0.18","830.53","Dilshod Aliyev","SPRING10"
"ORD01184","2024-09-17","2024-09-20","Central","Andijan","Clothing","Snacks","Corporate","Delivered","Online Wallet","15","473.20","0.08","78.17","Dilshod Aliyev",
"ORD01185","2023-01-25","2023-01-30","North","Nukus","Office Supplies","Tables","Small Business","Delivered","Card","2","564.76","0.23","102.06","Nilufar Ismailova","SPRING10"
"ORD01186","2023-12-26","2023-12-27","East","Namangan","Clothing","Snacks","Small Business","Delivered","Online Wallet","17","1,340.94","0.09","282.68","Malika Rakhimova","LOYAL20"
"ORD01187","2023-03-14","2023-03-19","West","Bukhara","Office Supplies","Jackets","Home Office","Shipped","Card","9","2,223.55","0.16","562.28","Dilshod Aliyev","LOYAL20"
"ORD01188","2023-07-26","2023-08-03","East","Fergana","Clothing","Phones","Home Office","Returned","Card","17","6,055.94","0.01","840.58","Malika Rakhimova","SPRING10"
"ORD01189","2023-11-28","2023-12-01","West","Andijan","Furniture","Paper","Home Office","Processing","Card","16"," 1,177.49 ","0.15","177.55","Aziza Sobirova","FLASH15"
"ORD01190","2023-05-24","2023-05-28","South","Samarkand","Furniture","Chairs","Home Office","Processing","Cash","7","$1,598.08","0.04","461.47","Aziza Sobirova","SPRING10"
"ORD01191","2024-12-02","2024-12-07","West","Fergana","Groceries","Chairs","Corporate","Shipped","Cash","4","845.77","0.05","120.2","Malika Rakhimova","WEEKEND5"
"ORD01192","2024-05-08","2024-05-11","West","Namangan","Electronics","Phones","Consumer","Delivered","Cash","7","714.70","0.21","82.52","Anvar Karimov","SPRING10"
"ORD01193","2024-05-04","2024-05-08","East","Fergana","Furniture","Snacks","Corporate","Processing","Transfer","25","2,153.36","0.12","233.3","Malika Rakhimova","FLASH15"
"ORD01194","2024-02-19","2024-02-27","East","Tashkent","Groceries","Storage","Corporate","Returned","Card","22","208.05","0.13","28.67","Malika Rakhimova","SPRING10"
"ORD01195","2023-04-30","2023-05-04","East","Samarkand","Clothing","Chairs","Consumer","Processing","Online Wallet","22","7,402.26","0.14","694.57","Bekzod Umarov","LOYAL20"
"ORD01196","2024-03-31","2024-04-01","South","Bukhara","Office Supplies",,"Consumer","Shipped","Cash","11","2,268.87","0.15","229.53",,"WEEKEND5"
"ORD01197","2023-07-07","2023-07-11","West","Fergana","Groceries","Jackets","Consumer","Processing","Card","12","1,334.52","0.08","376.88","Bekzod Umarov","LOYAL20"
"ORD01198","2024-06-21","2024-06-26","East","Andijan","Groceries","Phones","Small Business","Delivered","Cash","10","1,160.12","0.08","133.72","Nilufar Ismailova","LOYAL20"
"ORD01199","2024-09-01","2024-09-03","North","Namangan","Office Supplies","Jackets","Small Business","Shipped","Transfer","25","6,421.42","0.23","1384.65","Nilufar Ismailova",
"ORD01200","2023-11-15","2023-11-17","Central","Tashkent","Clothing","Phones","Small Business","Returned","Online Wallet","12","525.44","0.02","121.69","Malika Rakhimova","LOYAL20"
"ORD01201","2024-08-20","2024-08-23","West","Bukhara","Clothing","Laptops","Home Office","Returned","Online Wallet","20","3,206.29","0.21","906.68","Bekzod Umarov","LOYAL20"
"ORD01202","2024-10-30","2024-11-06","West","Bukhara","Clothing","Tables","Small Business","Delivered","Card","18","1,517.29","0.16","348.82","Aziza Sobirova","SPRING10"
"ORD01203","2024-06-18","2024-06-21","East","Bukhara","Electronics","Jackets","Home Office","Returned","Transfer","14","233.15","0.19","42.9","Malika Rakhimova",
"ORD01204","2024-11-29","2024-11-30","South","Namangan","Office Supplies","Tables","Consumer","Delivered","Online Wallet","10","2,366.36","0.05","192.85","Bekzod Umarov",
"ORD01205","2024-10-22","2024-10-28","South","Nukus","Clothing","Phones","Corporate","Shipped","Transfer","21","7,919.65","0.03","972.57","Aziza Sobirova",
"ORD01206","2024-11-23","2024-11-24","West","Namangan","Furniture","Chairs","Corporate","Returned","Card","1","180.09","0.19","47.58","Malika Rakhimova","FLASH15"
"ORD01207","2023-11-15","2023-11-21","Central","Fergana","Electronics","Paper","Home Office","Delivered","Cash","16","$199.32","0.19","16.79","Dilshod Aliyev",
"ORD01208","2024-03-21","2024-03-26","North","Andijan","Clothing","Chairs","Consumer","Delivered","Cash","1","240.93","0.22","70.58","Aziza Sobirova",
"ORD01209","2023-11-25","2023-11-28","Central","Namangan","Clothing","Storage","Small Business","Shipped","Online Wallet","16","1,640.02","0.15","379.88","Anvar Karimov","WEEKEND5"
"ORD01210","2024-07-26","2024-07-29","West","Bukhara","Office Supplies","Tables","Corporate","Delivered","Transfer","3","670.09","0.15","192.13","Nilufar Ismailova",
"ORD01211","2024-12-25","2024-12-29","East","Samarkand","Clothing","Chairs","Home Office","Returned","Card","7","1,468.36","0.22","226.68","Aziza Sobirova",
"ORD01212","2024-07-19","2024-07-21","Central","Nukus","Clothing","Tables","Home Office","Returned","Card","10","3,605.30","0.11","972.97","Dilshod Aliyev","WEEKEND5"
"ORD01213","2024-02-09","2024-02-11","Central","Bukhara","Electronics","Laptops","Consumer","Delivered","Cash","21","2,143.47","0","367.15","Malika Rakhimova",
"ORD01214","2023-04-07","2023-04-12","Central","Nukus","Office Supplies","Laptops","Small Business","Processing","Cash","20","4,994.35","0.01","574.7","Bekzod Umarov","WEEKEND5"
"ORD01215","2024-01-22","2024-01-25","Central","Tashkent","Groceries","Jackets","Home Office","Returned","Card","19","4,968.81",,"1035.63","Nilufar Ismailova","WEEKEND5"
"ORD01216","2024-10-23","2024-10-29","North","Fergana","Office Supplies","Phones","Home Office","Delivered","Cash","17","1,064.82","0.15","97.11","Dilshod Aliyev","SPRING10"
"ORD01217","2024-12-12","2024-12-18","South","Namangan","Groceries","Paper","Consumer","Processing","Card","15","6,766.58","0.09","1897.1","Nilufar Ismailova","WEEKEND5"
"ORD01218","2023-09-10","2023-09-16","Central","Samarkand","Electronics","Chairs","Corporate","Processing","Cash","25"," 2,400.67 ","0.23","312","Dilshod Aliyev",
"ORD01219","2023-10-04","2023-10-09","South","Samarkand","Office Supplies","Paper","Home Office","Delivered","Card","15","3,751.52","0.16","342.66",,"LOYAL20"
"ORD01220","2024-01-03","2024-01-11","South","Samarkand","Office Supplies","Laptops","Consumer","Processing","Cash","20",,"0.19","153.08","Bekzod Umarov",
"ORD01221","2023-09-08","2023-09-16","Central","Namangan","Furniture","Chairs","Consumer","Shipped","Cash","5","1,341.72","0.23","274.32","Nilufar Ismailova",
"ORD01222","2023-06-10","2023-06-17","Central","Tashkent","Groceries","Storage","Consumer","Shipped","Card","8","2,477.04","0.19","461.47","Bekzod Umarov",
"ORD01223","2024-02-22","2024-02-29","Central","Bukhara","Clothing","Storage","Corporate","Shipped","Cash","13","3,505.72","0.24","737.31","Nilufar Ismailova","FLASH15"
"ORD01224","2024-06-01","2024-06-08","South","Namangan","Clothing","Snacks","Home Office","Returned","Cash","7","$352.80","0.16","50.13","Bekzod Umarov","FLASH15"
"ORD01225","2023-05-17","2023-05-24","Central","Fergana","Clothing","Laptops","Corporate","Shipped","Cash","22","6,940.53","0.18","835.6","Bekzod Umarov","WEEKEND5"
"ORD01226","2023-04-15","2023-04-18","North","Tashkent","Electronics","Paper","Corporate","Delivered","Transfer","5","2,477.89","0.06","328.74","Malika Rakhimova","LOYAL20"
"ORD01227","2024-08-03","2024-08-06","East","Fergana","Furniture","Jackets","Small Business","Delivered","Cash","17","850.76","0.18","184.05","Malika Rakhimova","WEEKEND5"
"ORD01228","2024-12-08","2024-12-15","West","Andijan","Office Supplies","Jackets","Consumer","Returned","Online Wallet","22","7,771.96","0.08","950.63","Dilshod Aliyev","LOYAL20"
"ORD01229","2025-02-20","2025-02-24","West","Samarkand","Electronics","Tables","Home Office","Processing","Online Wallet","13","3,327.28","0.01","267.72","Dilshod Aliyev",
"ORD01230","2023-03-24","2023-03-31","South","Fergana","Clothing","Paper","Consumer","Returned","Card","18","6699.19","0.1","1258.84","Aziza Sobirova","FLASH15"
"ORD01231","2024-09-15","2024-09-21","West","Fergana","Furniture","Paper","Consumer","Processing","Transfer","9","3,532.46","0.14","562.45","Anvar Karimov",
"ORD01232","2024-05-22","2024-05-29","North","Tashkent","Electronics","Storage","Home Office","Processing","Transfer","1","459.76","0.12","56.14","Malika Rakhimova",
